InvoiceNo,Description,Quantity,UnitPrice,InvoiceDate,Country,CustomerID
984726,Bluetooth Speaker,6,45.0,2022-03-10 07:00:00,United Kingdom,63301
568759,USB-C Cable,7,7.99,2023-02-21 09:00:00,Germany,64832
709523,Mechanical Keyboard,8,85.0,2022-10-09 10:00:00,Italy,18847
435695,Laptop Stand,5,30.0,2023-04-08 04:00:00,Netherlands,18725
951036,Laptop Stand,10,30.0,2023-06-14 17:00:00,Germany,70758
672991,Mechanical Keyboard,6,85.0,2022-11-24 06:00:00,Spain,18945
651259,Mechanical Keyboard,2,85.0,2022-09-16 12:00:00,United Kingdom,68947
488186,Wireless Mouse,6,15.99,2023-12-14 02:00:00,Germany,40738
456413,Bluetooth Speaker,8,45.0,2023-08-20 18:00:00,France,97631
346274,Portable SSD,5,99.99,2024-04-17 13:00:00,Germany,61091
248819,Noise Cancelling Headphones,9,120.0,2024-10-25 05:00:00,Italy,52080
262002,Laptop Stand,5,30.0,2023-02-24 16:00:00,Netherlands,15533
519949,USB-C Cable,6,7.99,2023-04-09 20:00:00,Italy,90777
717444,Laptop Stand,10,30.0,2022-09-21 22:00:00,Spain,53390
556036,Laptop Stand,6,30.0,2024-10-08 03:00:00,United Kingdom,59152
944205,USB-C Cable,7,7.99,2022-04-19 17:00:00,France,87087
410312,Webcam HD,5,39.99,2023-06-10 15:00:00,France,14677
190312,USB-C Cable,3,7.99,2023-03-16 11:00:00,Spain,39594
786947,Webcam HD,8,39.99,2024-03-06 20:00:00,Germany,60294
167533,Smartwatch,8,199.99,2024-08-05 01:00:00,France,99339
159585,Laptop Stand,3,30.0,2022-03-20 12:00:00,Germany,72714
695645,Portable SSD,1,99.99,2023-08-15 10:00:00,France,51735
375951,Portable SSD,10,99.99,2022-02-28 21:00:00,Belgium,59200
738630,Portable SSD,1,99.99,2023-10-10 09:00:00,Germany,82471
242912,Webcam HD,6,39.99,2024-07-31 11:00:00,France,42904
948400,Webcam HD,8,39.99,2023-03-07 00:00:00,Italy,80525
248440,Bluetooth Speaker,1,45.0,2022-06-19 00:00:00,Germany,78114
617111,Webcam HD,3,39.99,2024-05-19 11:00:00,Italy,24860
699409,Noise Cancelling Headphones,3,120.0,2022-02-14 12:00:00,Netherlands,46791
487533,Webcam HD,7,39.99,2024-05-17 00:00:00,Italy,58172
726134,USB-C Cable,7,7.99,2023-04-30 01:00:00,United Kingdom,29739
999761,Portable SSD,10,99.99,2023-09-21 22:00:00,France,57496
687740,Smartwatch,6,199.99,2023-02-22 11:00:00,Germany,89813
724682,USB-C Cable,8,7.99,2023-11-14 03:00:00,Netherlands,86197
526158,Webcam HD,2,39.99,2024-05-07 08:00:00,Germany,16200
936354,Wireless Mouse,1,15.99,2023-12-22 13:00:00,Germany,37249
588473,Smartwatch,2,199.99,2024-05-17 22:00:00,Italy,59097
808675,Noise Cancelling Headphones,3,120.0,2022-12-03 11:00:00,Germany,61655
530898,Webcam HD,8,39.99,2022-03-11 04:00:00,France,31565
892774,Laptop Stand,8,30.0,2022-10-19 05:00:00,Germany,42351
897068,Portable SSD,4,99.99,2024-09-25 09:00:00,Belgium,87712
917421,Bluetooth Speaker,9,45.0,2022-03-26 13:00:00,Belgium,19214
274432,Noise Cancelling Headphones,4,120.0,2023-07-18 20:00:00,France,50742
445244,Laptop Stand,9,30.0,2022-08-09 14:00:00,United Kingdom,13485
453926,Noise Cancelling Headphones,6,120.0,2022-08-03 18:00:00,Belgium,91507
302976,Bluetooth Speaker,1,45.0,2022-07-04 09:00:00,Germany,49519
550042,Webcam HD,10,39.99,2023-09-08 06:00:00,United Kingdom,19266
620595,Mechanical Keyboard,4,85.0,2022-11-22 09:00:00,Italy,38696
805325,LED Monitor,4,150.0,2022-12-13 23:00:00,Belgium,39673
472732,Noise Cancelling Headphones,6,120.0,2022-06-11 03:00:00,Germany,11444
454349,Smartwatch,8,199.99,2022-03-19 14:00:00,Belgium,57707
189355,Wireless Mouse,10,15.99,2022-04-28 16:00:00,France,84821
629379,LED Monitor,10,150.0,2023-03-27 19:00:00,Belgium,60121
614246,Laptop Stand,3,30.0,2023-04-02 17:00:00,France,75390
825738,USB-C Cable,10,7.99,2024-01-20 23:00:00,United Kingdom,66408
882825,Noise Cancelling Headphones,2,120.0,2022-08-15 08:00:00,Italy,10483
347245,Webcam HD,5,39.99,2024-04-28 16:00:00,Netherlands,20089
315163,LED Monitor,5,150.0,2022-05-11 17:00:00,Netherlands,51071
290936,Noise Cancelling Headphones,6,120.0,2024-03-10 21:00:00,Belgium,14835
776169,Noise Cancelling Headphones,6,120.0,2024-09-22 20:00:00,Spain,95149
657278,USB-C Cable,3,7.99,2023-06-22 00:00:00,France,90246
710770,Smartwatch,10,199.99,2022-02-24 11:00:00,United Kingdom,69962
819578,Portable SSD,9,99.99,2023-03-02 01:00:00,France,73366
800219,Wireless Mouse,6,15.99,2022-09-26 15:00:00,Germany,14918
607613,Webcam HD,5,39.99,2023-08-13 19:00:00,Netherlands,56070
484718,USB-C Cable,10,7.99,2024-06-23 05:00:00,Germany,39305
319436,Portable SSD,1,99.99,2024-12-01 01:00:00,United Kingdom,12315
647250,Smartwatch,3,199.99,2024-04-02 19:00:00,United Kingdom,15787
712416,Smartwatch,8,199.99,2022-10-03 00:00:00,France,51105
283355,Bluetooth Speaker,2,45.0,2023-05-15 10:00:00,Italy,38935
538927,Portable SSD,9,99.99,2023-05-27 13:00:00,France,94151
680073,Webcam HD,5,39.99,2023-08-22 01:00:00,United Kingdom,53328
451102,Smartwatch,7,199.99,2024-11-03 01:00:00,France,80587
432792,Smartwatch,2,199.99,2022-06-22 22:00:00,France,25837
726197,Bluetooth Speaker,4,45.0,2023-02-18 07:00:00,Belgium,34603
723373,Smartwatch,4,199.99,2023-03-14 18:00:00,Spain,32110
516147,Portable SSD,5,99.99,2023-05-12 16:00:00,United Kingdom,61053
683489,LED Monitor,3,150.0,2023-09-07 13:00:00,Netherlands,64607
596071,Noise Cancelling Headphones,6,120.0,2024-06-11 14:00:00,Germany,36042
790482,Smartwatch,10,199.99,2022-04-28 04:00:00,Netherlands,42159
391341,Laptop Stand,1,30.0,2022-05-04 05:00:00,Belgium,88554
336871,Portable SSD,5,99.99,2022-04-05 19:00:00,Italy,75824
669398,Laptop Stand,7,30.0,2022-01-02 21:00:00,Germany,40402
338207,Bluetooth Speaker,6,45.0,2023-05-23 15:00:00,France,55720
102206,LED Monitor,3,150.0,2022-01-05 23:00:00,Netherlands,60901
664608,Portable SSD,8,99.99,2022-05-24 12:00:00,Netherlands,86453
947166,Bluetooth Speaker,5,45.0,2023-05-06 09:00:00,United Kingdom,76589
825659,Mechanical Keyboard,3,85.0,2022-03-05 13:00:00,France,36100
905951,LED Monitor,9,150.0,2022-11-19 01:00:00,Belgium,90427
548227,Webcam HD,4,39.99,2022-07-27 09:00:00,Germany,46373
574893,Portable SSD,2,99.99,2024-10-13 03:00:00,Germany,21886
746556,Bluetooth Speaker,3,45.0,2023-02-26 17:00:00,France,16411
418157,Laptop Stand,6,30.0,2022-05-29 04:00:00,United Kingdom,63847
764843,Laptop Stand,2,30.0,2022-10-06 11:00:00,France,85838
632309,Noise Cancelling Headphones,9,120.0,2024-08-23 11:00:00,Belgium,59289
459246,Smartwatch,9,199.99,2022-03-08 16:00:00,Netherlands,84857
389939,Portable SSD,8,99.99,2023-02-04 10:00:00,Germany,37467
401969,Portable SSD,5,99.99,2024-07-02 00:00:00,Italy,32268
728928,Smartwatch,2,199.99,2023-09-24 06:00:00,Spain,43518
724587,LED Monitor,2,150.0,2024-01-03 08:00:00,Spain,60214
606898,Bluetooth Speaker,5,45.0,2024-02-13 21:00:00,Belgium,18607
119251,Webcam HD,8,39.99,2022-12-16 18:00:00,Italy,31599
253965,Laptop Stand,6,30.0,2023-03-27 00:00:00,Germany,13362
214024,Portable SSD,1,99.99,2024-09-21 05:00:00,Netherlands,35797
450270,Smartwatch,7,199.99,2022-06-25 05:00:00,Italy,12274
900019,Noise Cancelling Headphones,1,120.0,2023-10-21 01:00:00,Belgium,86638
476992,LED Monitor,7,150.0,2024-01-20 02:00:00,France,60880
208573,Bluetooth Speaker,10,45.0,2023-07-05 11:00:00,Netherlands,40212
741583,Smartwatch,9,199.99,2023-09-20 13:00:00,Netherlands,55239
427655,USB-C Cable,3,7.99,2022-02-22 07:00:00,France,11116
799684,USB-C Cable,1,7.99,2022-01-17 07:00:00,United Kingdom,26019
110469,Mechanical Keyboard,3,85.0,2024-03-29 19:00:00,Belgium,14873
581261,Wireless Mouse,4,15.99,2022-02-26 02:00:00,France,91681
215216,Bluetooth Speaker,4,45.0,2022-02-11 10:00:00,France,37654
633793,Smartwatch,5,199.99,2024-06-03 10:00:00,France,99599
674581,Smartwatch,9,199.99,2022-04-07 09:00:00,Belgium,57589
217323,Portable SSD,1,99.99,2023-08-19 07:00:00,Netherlands,65426
882866,Portable SSD,8,99.99,2023-06-25 22:00:00,Netherlands,13751
289142,Portable SSD,10,99.99,2022-09-24 00:00:00,Italy,13326
593443,Webcam HD,1,39.99,2022-08-23 02:00:00,Belgium,33360
633125,Wireless Mouse,2,15.99,2023-04-14 09:00:00,Belgium,15674
442036,Mechanical Keyboard,8,85.0,2024-06-26 11:00:00,United Kingdom,95106
138118,Wireless Mouse,4,15.99,2022-09-11 04:00:00,France,89746
587419,Webcam HD,3,39.99,2022-10-16 00:00:00,Italy,84987
414901,Bluetooth Speaker,3,45.0,2023-11-21 09:00:00,Spain,91259
431839,USB-C Cable,2,7.99,2024-01-05 12:00:00,Netherlands,59463
705365,USB-C Cable,7,7.99,2024-06-28 12:00:00,Spain,54018
416424,Mechanical Keyboard,7,85.0,2022-05-03 06:00:00,Spain,61198
953187,USB-C Cable,3,7.99,2024-08-19 07:00:00,Netherlands,89768
820863,Portable SSD,8,99.99,2023-12-30 02:00:00,Belgium,14949
968454,USB-C Cable,5,7.99,2023-11-06 19:00:00,Germany,38363
811428,Mechanical Keyboard,7,85.0,2022-01-02 08:00:00,Netherlands,69311
962322,USB-C Cable,10,7.99,2023-03-31 12:00:00,Belgium,40871
800244,Noise Cancelling Headphones,10,120.0,2023-08-02 09:00:00,Spain,73366
802087,Wireless Mouse,5,15.99,2023-12-17 13:00:00,Germany,85193
954273,Webcam HD,10,39.99,2023-04-24 21:00:00,France,86359
236402,Smartwatch,7,199.99,2024-01-26 17:00:00,France,33030
671820,Laptop Stand,7,30.0,2024-02-11 16:00:00,Germany,42346
318940,Noise Cancelling Headphones,5,120.0,2022-09-09 12:00:00,Italy,24542
989401,Mechanical Keyboard,7,85.0,2023-01-19 09:00:00,Belgium,72666
130293,Webcam HD,3,39.99,2022-04-21 17:00:00,Belgium,55993
885532,Bluetooth Speaker,4,45.0,2022-12-13 18:00:00,Belgium,10914
340942,Wireless Mouse,6,15.99,2024-11-27 20:00:00,Belgium,86091
274535,Smartwatch,3,199.99,2022-04-07 13:00:00,Germany,39348
111204,Mechanical Keyboard,5,85.0,2023-06-16 00:00:00,Spain,33004
543566,LED Monitor,7,150.0,2023-02-13 09:00:00,Italy,69704
665445,Mechanical Keyboard,8,85.0,2024-11-27 10:00:00,Spain,17550
562642,Webcam HD,8,39.99,2023-01-30 20:00:00,Belgium,79821
334631,Smartwatch,3,199.99,2024-06-23 00:00:00,United Kingdom,66214
474983,Noise Cancelling Headphones,8,120.0,2023-01-17 06:00:00,Netherlands,30416
595180,Portable SSD,3,99.99,2022-02-01 18:00:00,United Kingdom,61629
500288,Smartwatch,10,199.99,2023-02-28 05:00:00,Spain,74120
919870,Mechanical Keyboard,10,85.0,2023-10-27 02:00:00,Germany,35260
702388,LED Monitor,5,150.0,2024-05-28 05:00:00,France,29670
218378,USB-C Cable,8,7.99,2023-07-03 09:00:00,France,28276
245708,Laptop Stand,8,30.0,2024-04-24 00:00:00,United Kingdom,89486
589056,Webcam HD,10,39.99,2023-04-26 09:00:00,Netherlands,92165
856398,Mechanical Keyboard,4,85.0,2023-03-02 19:00:00,Germany,36648
438194,Mechanical Keyboard,10,85.0,2024-01-05 15:00:00,Belgium,56637
226775,Portable SSD,3,99.99,2022-05-02 03:00:00,Belgium,81072
112534,Smartwatch,8,199.99,2023-01-08 11:00:00,Netherlands,60700
339128,Wireless Mouse,7,15.99,2022-05-27 02:00:00,Spain,55056
419593,Mechanical Keyboard,6,85.0,2023-11-15 09:00:00,Belgium,76727
271590,Laptop Stand,3,30.0,2024-04-06 03:00:00,Spain,11446
788414,Smartwatch,6,199.99,2023-10-22 03:00:00,Netherlands,42334
879627,Bluetooth Speaker,8,45.0,2024-11-26 14:00:00,France,15532
117533,Laptop Stand,4,30.0,2022-09-15 00:00:00,Spain,15157
644790,USB-C Cable,4,7.99,2022-11-13 21:00:00,Netherlands,19172
259229,LED Monitor,8,150.0,2022-10-09 03:00:00,Spain,10091
369273,Portable SSD,6,99.99,2024-07-14 22:00:00,France,96474
582571,Mechanical Keyboard,3,85.0,2023-10-13 02:00:00,France,25082
618839,Wireless Mouse,1,15.99,2023-04-18 05:00:00,United Kingdom,77223
830705,LED Monitor,4,150.0,2023-10-04 16:00:00,Spain,17669
785330,USB-C Cable,3,7.99,2024-03-14 14:00:00,Belgium,70771
305693,Portable SSD,1,99.99,2022-10-23 19:00:00,United Kingdom,88972
839766,Wireless Mouse,1,15.99,2023-06-27 19:00:00,Belgium,11369
422478,LED Monitor,2,150.0,2024-07-24 14:00:00,Spain,49560
944256,Wireless Mouse,2,15.99,2022-02-03 08:00:00,Spain,50620
168771,USB-C Cable,7,7.99,2024-01-13 23:00:00,Netherlands,42036
611055,Wireless Mouse,3,15.99,2022-09-09 15:00:00,Italy,70410
470276,Mechanical Keyboard,5,85.0,2022-08-30 17:00:00,Belgium,11451
379827,LED Monitor,9,150.0,2023-12-17 11:00:00,United Kingdom,79811
929083,Laptop Stand,7,30.0,2023-07-17 08:00:00,United Kingdom,16468
162864,USB-C Cable,6,7.99,2024-02-25 04:00:00,Italy,51539
775342,LED Monitor,2,150.0,2024-10-03 13:00:00,Spain,77553
523178,Noise Cancelling Headphones,4,120.0,2023-02-15 01:00:00,Belgium,21657
148586,USB-C Cable,10,7.99,2022-12-26 12:00:00,France,74077
117767,Mechanical Keyboard,6,85.0,2024-03-08 14:00:00,Belgium,81916
631307,Noise Cancelling Headphones,2,120.0,2023-05-20 16:00:00,United Kingdom,27779
179644,LED Monitor,1,150.0,2023-10-23 18:00:00,Belgium,82300
332021,Laptop Stand,5,30.0,2023-04-08 10:00:00,Belgium,79233
309129,Noise Cancelling Headphones,7,120.0,2023-10-23 07:00:00,Spain,42678
702697,Webcam HD,6,39.99,2024-11-20 00:00:00,Germany,61916
153727,Webcam HD,3,39.99,2022-04-26 02:00:00,Germany,69111
315457,Bluetooth Speaker,7,45.0,2024-10-14 23:00:00,France,27866
171252,Mechanical Keyboard,3,85.0,2023-07-27 21:00:00,Italy,77358
127954,Wireless Mouse,2,15.99,2023-07-02 13:00:00,United Kingdom,37511
898323,Noise Cancelling Headphones,2,120.0,2022-07-20 04:00:00,Belgium,44847
691751,Bluetooth Speaker,5,45.0,2023-08-13 21:00:00,Belgium,21229
160591,Smartwatch,5,199.99,2022-08-20 15:00:00,France,30611
307400,Laptop Stand,2,30.0,2024-01-25 20:00:00,France,37515
868089,Portable SSD,3,99.99,2024-09-05 12:00:00,France,99994
509890,Mechanical Keyboard,1,85.0,2024-04-09 03:00:00,Netherlands,64888
684890,USB-C Cable,2,7.99,2023-05-25 19:00:00,United Kingdom,60300
373919,Smartwatch,6,199.99,2024-11-20 09:00:00,United Kingdom,30060
822815,Noise Cancelling Headphones,9,120.0,2023-05-10 16:00:00,France,72442
254946,Portable SSD,6,99.99,2024-10-01 10:00:00,France,61558
747864,Wireless Mouse,3,15.99,2023-04-02 21:00:00,Belgium,83876
832251,USB-C Cable,4,7.99,2024-05-05 03:00:00,United Kingdom,62505
873719,Noise Cancelling Headphones,1,120.0,2024-02-28 18:00:00,Netherlands,70965
650787,Bluetooth Speaker,3,45.0,2022-11-21 21:00:00,Belgium,23866
810494,Smartwatch,6,199.99,2024-12-25 20:00:00,Germany,39765
937987,Smartwatch,1,199.99,2022-04-23 10:00:00,United Kingdom,94599
134646,Laptop Stand,10,30.0,2024-10-23 09:00:00,France,14071
524045,USB-C Cable,1,7.99,2023-11-16 19:00:00,Spain,14964
158100,LED Monitor,1,150.0,2022-07-15 12:00:00,Netherlands,76361
888232,Portable SSD,8,99.99,2022-02-25 20:00:00,Netherlands,85020
541264,Bluetooth Speaker,9,45.0,2022-10-24 00:00:00,Germany,86879
267162,Portable SSD,10,99.99,2023-06-12 00:00:00,Netherlands,91234
576495,Portable SSD,1,99.99,2022-11-28 21:00:00,United Kingdom,67984
235480,Smartwatch,4,199.99,2024-07-24 16:00:00,United Kingdom,63332
542004,Wireless Mouse,1,15.99,2023-03-27 01:00:00,Germany,49047
898935,Mechanical Keyboard,1,85.0,2023-11-25 12:00:00,Belgium,85239
774532,Portable SSD,9,99.99,2023-11-04 12:00:00,Italy,91874
184079,Webcam HD,5,39.99,2023-06-11 00:00:00,Netherlands,83773
183350,USB-C Cable,6,7.99,2024-01-05 20:00:00,Netherlands,52726
946508,Mechanical Keyboard,4,85.0,2023-12-29 08:00:00,France,87458
737018,Portable SSD,10,99.99,2022-10-20 10:00:00,Belgium,58213
491263,Portable SSD,6,99.99,2024-01-22 22:00:00,Belgium,21346
579751,Noise Cancelling Headphones,1,120.0,2022-06-08 08:00:00,Belgium,71050
443930,LED Monitor,1,150.0,2022-09-03 14:00:00,Italy,26134
336203,Smartwatch,2,199.99,2024-04-29 16:00:00,Germany,75552
185474,LED Monitor,2,150.0,2022-05-22 09:00:00,Spain,50927
444912,Bluetooth Speaker,10,45.0,2024-05-17 15:00:00,Italy,43495
750499,Portable SSD,6,99.99,2022-09-26 04:00:00,Belgium,57121
599357,Webcam HD,9,39.99,2022-01-03 10:00:00,Belgium,94669
972625,Laptop Stand,8,30.0,2022-12-15 05:00:00,United Kingdom,13522
685983,Bluetooth Speaker,6,45.0,2023-07-03 19:00:00,Belgium,99680
159203,LED Monitor,1,150.0,2023-01-13 07:00:00,France,64258
137143,Bluetooth Speaker,8,45.0,2023-11-02 13:00:00,Germany,64117
949370,Smartwatch,10,199.99,2024-06-07 08:00:00,United Kingdom,37144
175730,Laptop Stand,8,30.0,2024-01-03 19:00:00,Netherlands,33596
998541,Noise Cancelling Headphones,3,120.0,2024-07-09 19:00:00,United Kingdom,13754
572238,Mechanical Keyboard,8,85.0,2024-07-19 16:00:00,United Kingdom,64207
323795,Noise Cancelling Headphones,2,120.0,2022-10-22 18:00:00,Germany,90679
600189,Noise Cancelling Headphones,1,120.0,2023-03-09 05:00:00,Spain,55820
190871,Mechanical Keyboard,6,85.0,2024-08-05 07:00:00,Germany,64216
167224,Webcam HD,3,39.99,2023-12-21 02:00:00,Germany,20530
572121,Mechanical Keyboard,8,85.0,2023-09-10 10:00:00,Spain,32883
714000,Smartwatch,1,199.99,2024-08-24 17:00:00,Spain,36017
522523,Laptop Stand,9,30.0,2024-06-28 14:00:00,Spain,44494
349458,Laptop Stand,2,30.0,2023-06-08 11:00:00,Germany,32996
343370,Portable SSD,8,99.99,2022-09-14 06:00:00,Germany,95261
166639,USB-C Cable,2,7.99,2023-02-11 16:00:00,France,41227
639445,Portable SSD,7,99.99,2024-10-07 06:00:00,France,43709
862649,Wireless Mouse,6,15.99,2022-12-28 00:00:00,Belgium,41595
997278,Laptop Stand,4,30.0,2023-07-13 08:00:00,Spain,25104
876037,Laptop Stand,3,30.0,2024-09-26 23:00:00,Belgium,16382
958544,LED Monitor,6,150.0,2023-01-18 21:00:00,France,29708
446237,Laptop Stand,3,30.0,2023-03-03 20:00:00,France,75665
670863,Portable SSD,1,99.99,2022-02-16 18:00:00,France,45207
917618,Bluetooth Speaker,5,45.0,2023-11-24 11:00:00,Italy,50567
545534,Smartwatch,6,199.99,2022-10-07 00:00:00,Belgium,52125
423784,Mechanical Keyboard,6,85.0,2022-03-14 15:00:00,France,47805
249701,Noise Cancelling Headphones,4,120.0,2024-01-18 18:00:00,Germany,63951
938813,USB-C Cable,4,7.99,2024-12-22 05:00:00,United Kingdom,87450
641814,LED Monitor,5,150.0,2024-11-02 06:00:00,United Kingdom,80416
480539,Webcam HD,1,39.99,2024-07-15 05:00:00,Italy,61552
703890,LED Monitor,9,150.0,2024-03-18 00:00:00,Belgium,60452
638804,Bluetooth Speaker,1,45.0,2024-03-18 14:00:00,Netherlands,35794
407129,Laptop Stand,5,30.0,2022-09-06 01:00:00,Spain,94903
556955,LED Monitor,10,150.0,2022-05-23 16:00:00,Italy,26745
848317,LED Monitor,4,150.0,2022-01-21 04:00:00,Spain,70337
654153,LED Monitor,4,150.0,2024-02-29 06:00:00,Netherlands,28329
313952,Webcam HD,4,39.99,2022-10-31 08:00:00,Italy,95837
384463,Wireless Mouse,1,15.99,2024-04-11 04:00:00,Germany,41362
390145,Laptop Stand,9,30.0,2023-11-15 13:00:00,Spain,19273
730473,LED Monitor,8,150.0,2022-07-05 02:00:00,Germany,44910
546922,Smartwatch,2,199.99,2023-11-27 10:00:00,Netherlands,40532
927485,Noise Cancelling Headphones,9,120.0,2022-07-14 19:00:00,Belgium,57624
645974,Webcam HD,6,39.99,2022-02-08 01:00:00,France,42033
887001,Wireless Mouse,3,15.99,2022-09-07 04:00:00,Italy,57445
233716,Noise Cancelling Headphones,6,120.0,2024-11-12 02:00:00,Italy,75995
760162,USB-C Cable,1,7.99,2023-01-11 14:00:00,United Kingdom,68932
444991,Mechanical Keyboard,3,85.0,2024-07-12 20:00:00,Italy,92972
470809,LED Monitor,10,150.0,2022-06-07 14:00:00,Germany,54952
466706,Noise Cancelling Headphones,3,120.0,2023-03-14 01:00:00,United Kingdom,54436
427387,Bluetooth Speaker,8,45.0,2023-04-25 23:00:00,Italy,14943
748250,Laptop Stand,1,30.0,2024-05-12 09:00:00,Belgium,42773
959402,Wireless Mouse,9,15.99,2023-10-03 06:00:00,France,73732
696488,Smartwatch,1,199.99,2024-07-13 23:00:00,France,31455
893521,Portable SSD,8,99.99,2023-10-25 02:00:00,Spain,30511
481044,Webcam HD,6,39.99,2022-09-17 16:00:00,France,90396
804873,Wireless Mouse,1,15.99,2024-03-31 13:00:00,Spain,11088
263228,Webcam HD,2,39.99,2024-10-18 04:00:00,Italy,92411
310681,USB-C Cable,7,7.99,2022-05-17 23:00:00,Italy,55206
328679,Bluetooth Speaker,7,45.0,2023-08-18 18:00:00,France,10397
449686,Smartwatch,7,199.99,2023-01-05 07:00:00,Italy,36729
507462,LED Monitor,1,150.0,2022-10-19 22:00:00,Belgium,32937
785454,Webcam HD,8,39.99,2023-06-11 06:00:00,France,15461
837619,Webcam HD,3,39.99,2024-09-28 22:00:00,Italy,90022
653499,Portable SSD,2,99.99,2024-11-14 22:00:00,Germany,32984
144124,Wireless Mouse,3,15.99,2022-09-10 13:00:00,Spain,91527
994585,Webcam HD,7,39.99,2022-11-15 04:00:00,Spain,47107
921913,Bluetooth Speaker,7,45.0,2022-04-15 12:00:00,United Kingdom,40838
573722,Mechanical Keyboard,10,85.0,2022-09-23 13:00:00,Spain,42071
917313,Portable SSD,8,99.99,2023-12-10 06:00:00,France,88662
298878,Laptop Stand,9,30.0,2022-09-03 23:00:00,United Kingdom,34269
586821,Mechanical Keyboard,1,85.0,2024-04-24 02:00:00,Italy,65049
743923,Webcam HD,10,39.99,2023-05-05 03:00:00,Spain,19130
208018,LED Monitor,8,150.0,2023-01-23 18:00:00,Germany,65874
396233,Laptop Stand,6,30.0,2024-12-19 15:00:00,Italy,64464
864873,Smartwatch,5,199.99,2023-11-21 06:00:00,Italy,48993
105929,Wireless Mouse,7,15.99,2022-07-12 05:00:00,Germany,79033
317084,Laptop Stand,4,30.0,2023-08-21 06:00:00,Spain,88062
979022,Webcam HD,3,39.99,2022-09-02 19:00:00,Netherlands,31543
425214,Laptop Stand,6,30.0,2023-09-18 10:00:00,United Kingdom,31459
660025,Noise Cancelling Headphones,9,120.0,2023-01-03 03:00:00,Italy,98617
238952,Portable SSD,8,99.99,2023-04-27 20:00:00,France,79526
460775,LED Monitor,7,150.0,2022-12-19 10:00:00,United Kingdom,70008
810387,Laptop Stand,9,30.0,2023-06-24 18:00:00,Spain,75846
127986,Smartwatch,9,199.99,2024-04-03 03:00:00,Germany,81702
251590,LED Monitor,5,150.0,2023-06-26 05:00:00,United Kingdom,89468
642501,Webcam HD,3,39.99,2023-10-17 18:00:00,Germany,17450
796704,Mechanical Keyboard,7,85.0,2023-04-16 12:00:00,Germany,48240
144445,Bluetooth Speaker,4,45.0,2023-07-04 07:00:00,France,92551
722841,USB-C Cable,8,7.99,2022-04-08 06:00:00,Germany,74744
295688,Laptop Stand,8,30.0,2024-05-16 09:00:00,Netherlands,59093
795954,Noise Cancelling Headphones,2,120.0,2024-01-30 03:00:00,France,75002
932829,Smartwatch,1,199.99,2024-05-10 03:00:00,Belgium,93574
534501,Smartwatch,9,199.99,2023-08-16 10:00:00,Italy,97529
210692,Portable SSD,2,99.99,2024-11-17 18:00:00,Netherlands,46953
400384,Laptop Stand,7,30.0,2024-03-19 23:00:00,France,90810
